experiment name	ranking_confidence	receptor	propeptide	peptide
IL2RA_HUMAN_VTX-0865461_26_125_13982528712754417	0.8390269161067159	IL2RA_HUMAN	VTX-0865461	VTX-0865461_26_125
IL2RA_HUMAN_VTX-0865461_53_125_13982528712754417	0.7778630460883866	IL2RA_HUMAN	VTX-0865461	VTX-0865461_53_125
IL2RA_HUMAN_VTX-0864964_27_194_13982528712754417	0.8422378343820844	IL2RA_HUMAN	VTX-0864964	VTX-0864964_27_194
IGHG1_HUMAN_VTX-0851135_147_162_13982528712754417	0.7711050016680707	IGHG1_HUMAN	VTX-0851135	VTX-0851135_147_162
IGHG1_HUMAN_VTX-0863485_20_125_13982528712754417	0.7701463626341197	IGHG1_HUMAN	VTX-0863485	VTX-0863485_20_125
IGHG2_HUMAN_VTX-0863485_20_125_13982528712754417	0.7543781664324382	IGHG2_HUMAN	VTX-0863485	VTX-0863485_20_125
IGHG4_HUMAN_VTX-0863485_20_125_13982528712754417	0.7817417681187161	IGHG4_HUMAN	VTX-0863485	VTX-0863485_20_125
IGHG4_HUMAN_VTX-0864964_27_194_13982528712754417	0.7527155072339059	IGHG4_HUMAN	VTX-0864964	VTX-0864964_27_194
HLAB_HUMAN_CMGA_HUMAN_380_390_13982528712754417	0.7530804371653744	HLAB_HUMAN	CMGA_HUMAN	CMGA_HUMAN_380_390
HLAB_HUMAN_NPW_HUMAN_76_84_13982528712754417	0.9357966936710761	HLAB_HUMAN	NPW_HUMAN	NPW_HUMAN_76_84
HLAB_HUMAN_7B2_HUMAN_167_176_13982528712754417	0.816031014943559	HLAB_HUMAN	7B2_HUMAN	7B2_HUMAN_167_176
HLAB_HUMAN_NUCB1_HUMAN_73_82_13982528712754417	0.7513360459663947	HLAB_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_73_82
HLAB_HUMAN_VTX-0085107_21_36_13982528712754417	0.7505502517479661	HLAB_HUMAN	VTX-0085107	VTX-0085107_21_36
HLAB_HUMAN_VTX-0616304_61_69_13982528712754417	0.9092049265523725	HLAB_HUMAN	VTX-0616304	VTX-0616304_61_69
HLAB_HUMAN_VTX-0375017_23_31_13982528712754417	0.8165042249975492	HLAB_HUMAN	VTX-0375017	VTX-0375017_23_31
HLAB_HUMAN_VTX-0009754_18_28_13982528712754417	0.8657200770947922	HLAB_HUMAN	VTX-0009754	VTX-0009754_18_28
HLAB_HUMAN_VTX-0027657_86_95_13982528712754417	0.8160628390858647	HLAB_HUMAN	VTX-0027657	VTX-0027657_86_95
HLAB_HUMAN_ANF_HUMAN_26_40_13982528712754417	0.7882830169141865	HLAB_HUMAN	ANF_HUMAN	ANF_HUMAN_26_40
HLAB_HUMAN_APOA2_HUMAN_24_37_13982528712754417	0.7810155246709147	HLAB_HUMAN	APOA2_HUMAN	APOA2_HUMAN_24_37
HLAB_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.758459452159993	HLAB_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
HLAB_HUMAN_PTHR_HUMAN_145_177_13982528712754417	0.7794996068016536	HLAB_HUMAN	PTHR_HUMAN	PTHR_HUMAN_145_177
HLAB_HUMAN_SCG1_HUMAN_21_61_13982528712754417	0.7876498087825359	HLAB_HUMAN	SCG1_HUMAN	SCG1_HUMAN_21_61
HLAB_HUMAN_TKN1_HUMAN_20_30_13982528712754417	0.8240596601427859	HLAB_HUMAN	TKN1_HUMAN	TKN1_HUMAN_20_30
HLAB_HUMAN_TKN1_HUMAN_111_118_13982528712754417	0.8285204071886176	HLAB_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_118
HLAB_HUMAN_VTX-0861890_31_48_13982528712754417	0.7688293345633871	HLAB_HUMAN	VTX-0861890	VTX-0861890_31_48
HLAB_HUMAN_VTX-0039357_66_80_13982528712754417	0.805783442521202	HLAB_HUMAN	VTX-0039357	VTX-0039357_66_80
HLAB_HUMAN_VTX-0009691_108_120_13982528712754417	0.769706444486457	HLAB_HUMAN	VTX-0009691	VTX-0009691_108_120
HLAB_HUMAN_VTX-0867893_40_95_13982528712754417	0.8045541800748491	HLAB_HUMAN	VTX-0867893	VTX-0867893_40_95
HLAB_HUMAN_VTX-0866104_28_129_13982528712754417	0.7805233425828315	HLAB_HUMAN	VTX-0866104	VTX-0866104_28_129
HLAB_HUMAN_VTX-0015382_28_129_13982528712754417	0.766115024551078	HLAB_HUMAN	VTX-0015382	VTX-0015382_28_129
HLAB_HUMAN_VTX-0865461_53_63_13982528712754417	0.8098678528498369	HLAB_HUMAN	VTX-0865461	VTX-0865461_53_63
HLAB_HUMAN_VTX-0868062_149_199_13982528712754417	0.8093558849806449	HLAB_HUMAN	VTX-0868062	VTX-0868062_149_199
HLAB_HUMAN_VTX-0006555_75_79_13982528712754417	0.9003088093565813	HLAB_HUMAN	VTX-0006555	VTX-0006555_75_79
HLAB_HUMAN_VTX-0864124_24_87_13982528712754417	0.7538972539810705	HLAB_HUMAN	VTX-0864124	VTX-0864124_24_87
HLAH_HUMAN_GRP_HUMAN_95_128_13982528712754417	0.7650268655380734	HLAH_HUMAN	GRP_HUMAN	GRP_HUMAN_95_128
HLAH_HUMAN_GRP_HUMAN_103_139_13982528712754417	0.7696122613135109	HLAH_HUMAN	GRP_HUMAN	GRP_HUMAN_103_139
HLAH_HUMAN_OSTN_HUMAN_83_105_13982528712754417	0.764248340908584	HLAH_HUMAN	OSTN_HUMAN	OSTN_HUMAN_83_105
HLAH_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.8527265876371526	HLAH_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
HLAH_HUMAN_VTX-0085107_38_91_13982528712754417	0.7526007905975828	HLAH_HUMAN	VTX-0085107	VTX-0085107_38_91
HLAH_HUMAN_VTX-0616304_61_69_13982528712754417	0.7974384132764613	HLAH_HUMAN	VTX-0616304	VTX-0616304_61_69
HLAH_HUMAN_VTX-0017706_17_107_13982528712754417	0.7566543821771728	HLAH_HUMAN	VTX-0017706	VTX-0017706_17_107
HLAH_HUMAN_VTX-0859974_20_28_13982528712754417	0.8145178468710771	HLAH_HUMAN	VTX-0859974	VTX-0859974_20_28
HLAH_HUMAN_ANF_HUMAN_41_53_13982528712754417	0.7594139248174396	HLAH_HUMAN	ANF_HUMAN	ANF_HUMAN_41_53
HLAH_HUMAN_CC085_HUMAN_37_62_13982528712754417	0.7757304138082523	HLAH_HUMAN	CC085_HUMAN	CC085_HUMAN_37_62
HLAH_HUMAN_CC085_HUMAN_37_59_13982528712754417	0.7808524963563133	HLAH_HUMAN	CC085_HUMAN	CC085_HUMAN_37_59
HLAH_HUMAN_GRP_HUMAN_103_139_13982528712754417	0.7696122613135109	HLAH_HUMAN	GRP_HUMAN	GRP_HUMAN_103_139
HLAH_HUMAN_GRP_HUMAN_103_140_13982528712754417	0.7751168086795388	HLAH_HUMAN	GRP_HUMAN	GRP_HUMAN_103_140
HLAH_HUMAN_GRP_HUMAN_95_140_13982528712754417	0.7711679174881934	HLAH_HUMAN	GRP_HUMAN	GRP_HUMAN_95_140
HLAH_HUMAN_GRP_HUMAN_95_139_13982528712754417	0.773523893213632	HLAH_HUMAN	GRP_HUMAN	GRP_HUMAN_95_139
HLAH_HUMAN_TKN1_HUMAN_20_30_13982528712754417	0.8542135159889981	HLAH_HUMAN	TKN1_HUMAN	TKN1_HUMAN_20_30
HLAH_HUMAN_VTX-0864497_95_138_13982528712754417	0.7581147823886872	HLAH_HUMAN	VTX-0864497	VTX-0864497_95_138
HLAH_HUMAN_VTX-0039357_66_80_13982528712754417	0.7869780158958223	HLAH_HUMAN	VTX-0039357	VTX-0039357_66_80
HLAH_HUMAN_VTX-0039357_83_140_13982528712754417	0.7671321511483624	HLAH_HUMAN	VTX-0039357	VTX-0039357_83_140
HLAH_HUMAN_VTX-0009691_108_120_13982528712754417	0.7793222460824988	HLAH_HUMAN	VTX-0009691	VTX-0009691_108_120
HLAH_HUMAN_VTX-0025544_21_67_13982528712754417	0.7706956813202124	HLAH_HUMAN	VTX-0025544	VTX-0025544_21_67
HLAH_HUMAN_VTX-0867893_40_95_13982528712754417	0.796752201673143	HLAH_HUMAN	VTX-0867893	VTX-0867893_40_95
DRA_HUMAN_VTX-0616304_18_69_13982528712754417	0.7982751077357803	DRA_HUMAN	VTX-0616304	VTX-0616304_18_69
DRA_HUMAN_VTX-0616304_18_31_13982528712754417	0.8307211096607279	DRA_HUMAN	VTX-0616304	VTX-0616304_18_31
DRA_HUMAN_VTX-0017706_17_106_13982528712754417	0.7534757493045539	DRA_HUMAN	VTX-0017706	VTX-0017706_17_106
DRA_HUMAN_VTX-0017706_17_107_13982528712754417	0.7611392740769392	DRA_HUMAN	VTX-0017706	VTX-0017706_17_107
DRA_HUMAN_PDGFA_HUMAN_43_82_13982528712754417	0.7565490557702432	DRA_HUMAN	PDGFA_HUMAN	PDGFA_HUMAN_43_82
DRA_HUMAN_VTX-0027325_23_100_13982528712754417	0.7548118967154122	DRA_HUMAN	VTX-0027325	VTX-0027325_23_100
DRA_HUMAN_VTX-0042244_25_110_13982528712754417	0.7693515924872036	DRA_HUMAN	VTX-0042244	VTX-0042244_25_110
DRA_HUMAN_VTX-0866413_16_189_13982528712754417	0.7734126430840774	DRA_HUMAN	VTX-0866413	VTX-0866413_16_189
DRA_HUMAN_VTX-0862401_48_193_13982528712754417	0.7983187050995406	DRA_HUMAN	VTX-0862401	VTX-0862401_48_193
DRA_HUMAN_VTX-0863106_30_173_13982528712754417	0.7624951671222956	DRA_HUMAN	VTX-0863106	VTX-0863106_30_173
DRA_HUMAN_VTX-0862534_22_163_13982528712754417	0.7889082713892706	DRA_HUMAN	VTX-0862534	VTX-0862534_22_163
DQA2_HUMAN_VTX-0019047_23_49_13982528712754417	0.7915541054763605	DQA2_HUMAN	VTX-0019047	VTX-0019047_23_49
DQA2_HUMAN_VTX-0852229_1_72_13982528712754417	0.7615836053274937	DQA2_HUMAN	VTX-0852229	VTX-0852229_1_72
DQA2_HUMAN_VTX-0006406_21_114_13982528712754417	0.7666667678162649	DQA2_HUMAN	VTX-0006406	VTX-0006406_21_114
DQA2_HUMAN_VTX-0863762_20_169_13982528712754417	0.7705128312582925	DQA2_HUMAN	VTX-0863762	VTX-0863762_20_169
DQA2_HUMAN_VTX-0870827_24_148_13982528712754417	0.8227343162214247	DQA2_HUMAN	VTX-0870827	VTX-0870827_24_148
DQA2_HUMAN_VTX-0870277_97_172_13982528712754417	0.7638383100478372	DQA2_HUMAN	VTX-0870277	VTX-0870277_97_172
DQA1_HUMAN_VTX-0042244_25_110_13982528712754417	0.8091232974088229	DQA1_HUMAN	VTX-0042244	VTX-0042244_25_110
DQA1_HUMAN_VTX-0852229_1_72_13982528712754417	0.7906808008054295	DQA1_HUMAN	VTX-0852229	VTX-0852229_1_72
DQA1_HUMAN_VTX-0017113_22_114_13982528712754417	0.7722377518622666	DQA1_HUMAN	VTX-0017113	VTX-0017113_22_114
DQA1_HUMAN_VTX-0006406_21_114_13982528712754417	0.7605928320972867	DQA1_HUMAN	VTX-0006406	VTX-0006406_21_114
DQA1_HUMAN_VTX-0870827_24_148_13982528712754417	0.8076000058100391	DQA1_HUMAN	VTX-0870827	VTX-0870827_24_148
DQB1_HUMAN_VTX-0862401_48_193_13982528712754417	0.7653094597894678	DQB1_HUMAN	VTX-0862401	VTX-0862401_48_193
TFR1_HUMAN_VTX-0866413_59_167_13982528712754417	0.7633480978012446	TFR1_HUMAN	VTX-0866413	VTX-0866413_59_167
TFR1_HUMAN_VTX-0864359_156_170_13982528712754417	0.8174250996979797	TFR1_HUMAN	VTX-0864359	VTX-0864359_156_170
CD3D_HUMAN_VTX-0865187_38_106_13982528712754417	0.752462762989054	CD3D_HUMAN	VTX-0865187	VTX-0865187_38_106
HLAA_HUMAN_GRP_HUMAN_83_93_13982528712754417	0.8098828173231436	HLAA_HUMAN	GRP_HUMAN	GRP_HUMAN_83_93
HLAA_HUMAN_PACA_HUMAN_132_144_13982528712754417	0.776791015151223	HLAA_HUMAN	PACA_HUMAN	PACA_HUMAN_132_144
HLAA_HUMAN_CMGA_HUMAN_380_390_13982528712754417	0.7722627776702469	HLAA_HUMAN	CMGA_HUMAN	CMGA_HUMAN_380_390
HLAA_HUMAN_NPW_HUMAN_76_84_13982528712754417	0.853646844599271	HLAA_HUMAN	NPW_HUMAN	NPW_HUMAN_76_84
HLAA_HUMAN_7B2_HUMAN_182_197_13982528712754417	0.8506020524246172	HLAA_HUMAN	7B2_HUMAN	7B2_HUMAN_182_197
HLAA_HUMAN_7B2_HUMAN_167_176_13982528712754417	0.7956148487412934	HLAA_HUMAN	7B2_HUMAN	7B2_HUMAN_167_176
HLAA_HUMAN_NUCB1_HUMAN_164_176_13982528712754417	0.7557601120779053	HLAA_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_164_176
HLAA_HUMAN_VTX-0331059_19_32_13982528712754417	0.7637096676203244	HLAA_HUMAN	VTX-0331059	VTX-0331059_19_32
HLAA_HUMAN_VTX-0375017_23_31_13982528712754417	0.7656007576967936	HLAA_HUMAN	VTX-0375017	VTX-0375017_23_31
HLAA_HUMAN_VTX-0009754_18_28_13982528712754417	0.7842090377507027	HLAA_HUMAN	VTX-0009754	VTX-0009754_18_28
HLAA_HUMAN_VTX-0027657_86_95_13982528712754417	0.8797262591915713	HLAA_HUMAN	VTX-0027657	VTX-0027657_86_95
HLAA_HUMAN_APOA2_HUMAN_24_37_13982528712754417	0.7634581246774788	HLAA_HUMAN	APOA2_HUMAN	APOA2_HUMAN_24_37
HLAA_HUMAN_PTHR_HUMAN_145_177_13982528712754417	0.7528717093259991	HLAA_HUMAN	PTHR_HUMAN	PTHR_HUMAN_145_177
HLAA_HUMAN_TKN1_HUMAN_20_30_13982528712754417	0.84883951404763	HLAA_HUMAN	TKN1_HUMAN	TKN1_HUMAN_20_30
HLAA_HUMAN_VTX-0850824_18_19_13982528712754417	0.8879831216179457	HLAA_HUMAN	VTX-0850824	VTX-0850824_18_19
HLAA_HUMAN_VTX-0865618_160_182_13982528712754417	0.7565785021893268	HLAA_HUMAN	VTX-0865618	VTX-0865618_160_182
HLAA_HUMAN_VTX-0849989_10_41_13982528712754417	0.7555587658488382	HLAA_HUMAN	VTX-0849989	VTX-0849989_10_41
HLAA_HUMAN_VTX-0866104_75_83_13982528712754417	0.7530903324679925	HLAA_HUMAN	VTX-0866104	VTX-0866104_75_83
HLAA_HUMAN_VTX-0865461_53_63_13982528712754417	0.7696677346595755	HLAA_HUMAN	VTX-0865461	VTX-0865461_53_63
HLAA_HUMAN_VTX-0870827_24_36_13982528712754417	0.7618980061467469	HLAA_HUMAN	VTX-0870827	VTX-0870827_24_36
HLAA_HUMAN_VTX-0865521_90_106_13982528712754417	0.7907263002366225	HLAA_HUMAN	VTX-0865521	VTX-0865521_90_106
ERBB2_HUMAN_VTX-0001904_22_90_13982528712754417	0.7674722938127696	ERBB2_HUMAN	VTX-0001904	VTX-0001904_22_90
AT1B1_HUMAN_CMGA_HUMAN_380_390_13982528712754417	0.7514749251115668	AT1B1_HUMAN	CMGA_HUMAN	CMGA_HUMAN_380_390
AT1B1_HUMAN_VTX-0013820_24_95_13982528712754417	0.7899466810840632	AT1B1_HUMAN	VTX-0013820	VTX-0013820_24_95
A4_HUMAN_VTX-0863762_20_169_13982528712754417	0.798140327683154	A4_HUMAN	VTX-0863762	VTX-0863762_20_169
ITB3_HUMAN_VTX-0851135_131_144_13982528712754417	0.8380783341063817	ITB3_HUMAN	VTX-0851135	VTX-0851135_131_144
ITB3_HUMAN_VTX-0870277_31_193_13982528712754417	0.8113791534965598	ITB3_HUMAN	VTX-0870277	VTX-0870277_31_193
ITB3_HUMAN_VTX-0862636_25_127_13982528712754417	0.8220129852455836	ITB3_HUMAN	VTX-0862636	VTX-0862636_25_127
DQB2_HUMAN_VTX-0850824_18_19_13982528712754417	0.7541221751406832	DQB2_HUMAN	VTX-0850824	VTX-0850824_18_19
DQB2_HUMAN_VTX-0006555_28_72_13982528712754417	0.779056355818789	DQB2_HUMAN	VTX-0006555	VTX-0006555_28_72
HEPS_HUMAN_NPW_HUMAN_142_165_13982528712754417	0.7572560500691864	HEPS_HUMAN	NPW_HUMAN	NPW_HUMAN_142_165
HEPS_HUMAN_APOA2_HUMAN_22_44_13982528712754417	0.7554894033961213	HEPS_HUMAN	APOA2_HUMAN	APOA2_HUMAN_22_44
HEPS_HUMAN_VTX-0859974_16_28_13982528712754417	0.8010691785608625	HEPS_HUMAN	VTX-0859974	VTX-0859974_16_28
HEPS_HUMAN_VTX-0859974_20_28_13982528712754417	0.8583451046825243	HEPS_HUMAN	VTX-0859974	VTX-0859974_20_28
HEPS_HUMAN_VTX-0859974_18_27_13982528712754417	0.8238365161929917	HEPS_HUMAN	VTX-0859974	VTX-0859974_18_27
HEPS_HUMAN_VTX-0042244_25_110_13982528712754417	0.7505619124610722	HEPS_HUMAN	VTX-0042244	VTX-0042244_25_110
HEPS_HUMAN_VTX-0866650_24_29_13982528712754417	0.7905002153436099	HEPS_HUMAN	VTX-0866650	VTX-0866650_24_29
CD1A_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.8475717295484694	CD1A_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
CD1A_HUMAN_SCG2_HUMAN_290_340_13982528712754417	0.7726603792269279	CD1A_HUMAN	SCG2_HUMAN	SCG2_HUMAN_290_340
CD1A_HUMAN_VTX-0866650_24_29_13982528712754417	0.7732224521909166	CD1A_HUMAN	VTX-0866650	VTX-0866650_24_29
CD1A_HUMAN_VTX-0866104_28_129_13982528712754417	0.8070726658586236	CD1A_HUMAN	VTX-0866104	VTX-0866104_28_129
CD1A_HUMAN_VTX-0865187_38_183_13982528712754417	0.7791115046030019	CD1A_HUMAN	VTX-0865187	VTX-0865187_38_183
CD5_HUMAN_NUCB1_HUMAN_368_385_13982528712754417	0.7693439693409281	CD5_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_368_385
DOA_HUMAN_VTX-0864359_158_170_13982528712754417	0.762339576850991	DOA_HUMAN	VTX-0864359	VTX-0864359_158_170
FCER2_HUMAN_VTX-0867004_18_173_13982528712754417	0.7514395145799426	FCER2_HUMAN	VTX-0867004	VTX-0867004_18_173
ITAV_HUMAN_VTX-0616304_61_69_13982528712754417	0.7537891166032828	ITAV_HUMAN	VTX-0616304	VTX-0616304_61_69
ITAV_HUMAN_VTX-0869133_31_47_13982528712754417	0.7531850229562336	ITAV_HUMAN	VTX-0869133	VTX-0869133_31_47
ITAV_HUMAN_VTX-0867004_18_173_13982528712754417	0.7840724798067896	ITAV_HUMAN	VTX-0867004	VTX-0867004_18_173
ITAV_HUMAN_VTX-0039357_66_80_13982528712754417	0.7544209165254465	ITAV_HUMAN	VTX-0039357	VTX-0039357_66_80
ITAV_HUMAN_VTX-0868490_19_26_13982528712754417	0.807490428057613	ITAV_HUMAN	VTX-0868490	VTX-0868490_19_26
PERT_HUMAN_VTX-0867004_18_173_13982528712754417	0.7696918221339384	PERT_HUMAN	VTX-0867004	VTX-0867004_18_173
PERT_HUMAN_VTX-0868490_19_26_13982528712754417	0.8576244500029545	PERT_HUMAN	VTX-0868490	VTX-0868490_19_26
ASGR1_HUMAN_VTX-0864359_156_170_13982528712754417	0.7521948987860433	ASGR1_HUMAN	VTX-0864359	VTX-0864359_156_170
ASGR1_HUMAN_VTX-0865330_27_95_13982528712754417	0.7744112328920445	ASGR1_HUMAN	VTX-0865330	VTX-0865330_27_95
ASGR2_HUMAN_GRP_HUMAN_83_93_13982528712754417	0.8085240118002212	ASGR2_HUMAN	GRP_HUMAN	GRP_HUMAN_83_93
ASGR2_HUMAN_SCG3_HUMAN_426_468_13982528712754417	0.7977397738214107	ASGR2_HUMAN	SCG3_HUMAN	SCG3_HUMAN_426_468
ASGR2_HUMAN_VTX-0862202_23_158_13982528712754417	0.8259185707077012	ASGR2_HUMAN	VTX-0862202	VTX-0862202_23_158
CSF1R_HUMAN_VTX-0865827_28_133_13982528712754417	0.7917096291184788	CSF1R_HUMAN	VTX-0865827	VTX-0865827_28_133
GP1BA_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7656632355469014	GP1BA_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
GP1BA_HUMAN_VTX-0033912_31_45_13982528712754417	0.7633891600771385	GP1BA_HUMAN	VTX-0033912	VTX-0033912_31_45
GP1BA_HUMAN_VTX-0865827_28_74_13982528712754417	0.7994218601457057	GP1BA_HUMAN	VTX-0865827	VTX-0865827_28_74
IGF1R_HUMAN_VTX-0027657_67_83_13982528712754417	0.8042317668472988	IGF1R_HUMAN	VTX-0027657	VTX-0027657_67_83
TNR16_HUMAN_VTX-0866980_21_170_13982528712754417	0.7526844617944217	TNR16_HUMAN	VTX-0866980	VTX-0866980_21_170
TNR16_HUMAN_VTX-0021927_27_86_13982528712754417	0.784679233478993	TNR16_HUMAN	VTX-0021927	VTX-0021927_27_86
NEP_HUMAN_SCG1_HUMAN_421_437_13982528712754417	0.8542697075332337	NEP_HUMAN	SCG1_HUMAN	SCG1_HUMAN_421_437
NEP_HUMAN_NPW_HUMAN_68_84_13982528712754417	0.7510430020300377	NEP_HUMAN	NPW_HUMAN	NPW_HUMAN_68_84
NEP_HUMAN_NPW_HUMAN_76_84_13982528712754417	0.7993252073445474	NEP_HUMAN	NPW_HUMAN	NPW_HUMAN_76_84
NEP_HUMAN_HRG_HUMAN_510_525_13982528712754417	0.8550416138262186	NEP_HUMAN	HRG_HUMAN	HRG_HUMAN_510_525
NEP_HUMAN_SCG3_HUMAN_20_52_13982528712754417	0.803856168920898	NEP_HUMAN	SCG3_HUMAN	SCG3_HUMAN_20_52
NEP_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7700559631358366	NEP_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
NEP_HUMAN_VTX-0315807_17_48_13982528712754417	0.7913754633655415	NEP_HUMAN	VTX-0315807	VTX-0315807_17_48
NEP_HUMAN_VTX-0315807_24_48_13982528712754417	0.8096135280495023	NEP_HUMAN	VTX-0315807	VTX-0315807_24_48
NEP_HUMAN_VTX-0466155_49_73_13982528712754417	0.7502972000185428	NEP_HUMAN	VTX-0466155	VTX-0466155_49_73
NEP_HUMAN_VTX-0859974_20_28_13982528712754417	0.7583923981051307	NEP_HUMAN	VTX-0859974	VTX-0859974_20_28
NEP_HUMAN_VTX-0027657_67_83_13982528712754417	0.809247817737431	NEP_HUMAN	VTX-0027657	VTX-0027657_67_83
NEP_HUMAN_VTX-0027657_86_95_13982528712754417	0.8356697604222286	NEP_HUMAN	VTX-0027657	VTX-0027657_86_95
NEP_HUMAN_VTX-0009670_103_129_13982528712754417	0.7667402695828043	NEP_HUMAN	VTX-0009670	VTX-0009670_103_129
NEP_HUMAN_APEL_HUMAN_24_41_13982528712754417	0.7809170736401952	NEP_HUMAN	APEL_HUMAN	APEL_HUMAN_24_41
NEP_HUMAN_NICOL_HUMAN_73_95_13982528712754417	0.7846450499193924	NEP_HUMAN	NICOL_HUMAN	NICOL_HUMAN_73_95
NEP_HUMAN_PNOC_HUMAN_101_127_13982528712754417	0.770494853487047	NEP_HUMAN	PNOC_HUMAN	PNOC_HUMAN_101_127
NEP_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7700559631358366	NEP_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
NEP_HUMAN_TKN1_HUMAN_111_118_13982528712754417	0.8195922079119882	NEP_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_118
NEP_HUMAN_VTX-0850824_18_19_13982528712754417	0.7710890882168012	NEP_HUMAN	VTX-0850824	VTX-0850824_18_19
NEP_HUMAN_VTX-0336752_30_38_13982528712754417	0.7512829495661486	NEP_HUMAN	VTX-0336752	VTX-0336752_30_38
NEP_HUMAN_VTX-0869133_31_47_13982528712754417	0.8134843430012919	NEP_HUMAN	VTX-0869133	VTX-0869133_31_47
NEP_HUMAN_VTX-0039357_66_80_13982528712754417	0.7562706397668348	NEP_HUMAN	VTX-0039357	VTX-0039357_66_80
NEP_HUMAN_VTX-0866650_24_29_13982528712754417	0.7574617733826651	NEP_HUMAN	VTX-0866650	VTX-0866650_24_29
NEP_HUMAN_VTX-0866413_16_189_13982528712754417	0.7530986849212656	NEP_HUMAN	VTX-0866413	VTX-0866413_16_189
NEP_HUMAN_VTX-0866413_35_56_13982528712754417	0.7998967377527693	NEP_HUMAN	VTX-0866413	VTX-0866413_35_56
NEP_HUMAN_VTX-0851262_22_152_13982528712754417	0.7748659319491021	NEP_HUMAN	VTX-0851262	VTX-0851262_22_152
NEP_HUMAN_VTX-0863485_20_125_13982528712754417	0.8429362836364179	NEP_HUMAN	VTX-0863485	VTX-0863485_20_125
NEP_HUMAN_VTX-0053609_18_49_13982528712754417	0.7913164134201955	NEP_HUMAN	VTX-0053609	VTX-0053609_18_49
NEP_HUMAN_VTX-0053609_28_49_13982528712754417	0.7633684832054554	NEP_HUMAN	VTX-0053609	VTX-0053609_28_49
ITA2B_HUMAN_PACA_HUMAN_132_144_13982528712754417	0.8169904872803794	ITA2B_HUMAN	PACA_HUMAN	PACA_HUMAN_132_144
ITA2B_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7564095860471083	ITA2B_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
ITA2B_HUMAN_VTX-0858580_18_33_13982528712754417	0.7698768150216831	ITA2B_HUMAN	VTX-0858580	VTX-0858580_18_33
ITA2B_HUMAN_VTX-0865461_53_63_13982528712754417	0.7610571752975612	ITA2B_HUMAN	VTX-0865461	VTX-0865461_53_63
FCG3A_HUMAN_SCG2_HUMAN_593_610_13982528712754417	0.851970998981042	FCG3A_HUMAN	SCG2_HUMAN	SCG2_HUMAN_593_610
FCG3A_HUMAN_NUCB1_HUMAN_368_385_13982528712754417	0.8111214715554219	FCG3A_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_368_385
FCG3A_HUMAN_VTX-0864359_156_170_13982528712754417	0.8576076816561079	FCG3A_HUMAN	VTX-0864359	VTX-0864359_156_170
IL6RA_HUMAN_SCG2_HUMAN_300_316_13982528712754417	0.8158377663389522	IL6RA_HUMAN	SCG2_HUMAN	SCG2_HUMAN_300_316
IL6RA_HUMAN_SCG3_HUMAN_35_52_13982528712754417	0.7901768015391318	IL6RA_HUMAN	SCG3_HUMAN	SCG3_HUMAN_35_52
IL6RA_HUMAN_VTX-0006178_27_84_13982528712754417	0.780852682541865	IL6RA_HUMAN	VTX-0006178	VTX-0006178_27_84
IL6RA_HUMAN_VTX-0851135_147_162_13982528712754417	0.7598706964981127	IL6RA_HUMAN	VTX-0851135	VTX-0851135_147_162
IL6RA_HUMAN_VTX-0866413_59_189_13982528712754417	0.7707985374725229	IL6RA_HUMAN	VTX-0866413	VTX-0866413_59_189
IL6RA_HUMAN_VTX-0866413_59_167_13982528712754417	0.7974704716363102	IL6RA_HUMAN	VTX-0866413	VTX-0866413_59_167
IL6RA_HUMAN_VTX-0015382_113_129_13982528712754417	0.8088456815822466	IL6RA_HUMAN	VTX-0015382	VTX-0015382_113_129
IL6RA_HUMAN_VTX-0865461_26_125_13982528712754417	0.798391465891181	IL6RA_HUMAN	VTX-0865461	VTX-0865461_26_125
IL6RA_HUMAN_VTX-0865461_53_63_13982528712754417	0.7849636245926611	IL6RA_HUMAN	VTX-0865461	VTX-0865461_53_63
IL6RA_HUMAN_VTX-0006555_28_108_13982528712754417	0.850165117415013	IL6RA_HUMAN	VTX-0006555	VTX-0006555_28_108
IL6RA_HUMAN_VTX-0863485_20_125_13982528712754417	0.7759113446834147	IL6RA_HUMAN	VTX-0863485	VTX-0863485_20_125
